GEOID,NAME,intersects_study_bbox,area_km2,n_stops_in_bbox,n_stops_mts,n_stops_nctd,n_route_directions,n_route_directions_with_headway,min_route_headway_min,mean_route_headway_min,median_route_headway_min,dist_nearest_stop_m,poverty_rate,disadvantage_z,rel_moe_pop,B01003_001E
06073017112,171.12,True,13.902868636674203,0,0,0,0,0,,,,3882.282423332122,0.0242504409171075,-1.0214166463276977,0.1291887125220458,2268
06073017113,171.13,True,8.997973728614207,3,0,3,2,1,33.0,33.0,33.0,1532.629620127336,0.0115440115440115,-0.5845011634328426,0.1975108225108225,5544
06073017201,172.01,True,2.470101743043201,6,0,6,1,1,30.0,30.0,30.0,159.09850678872695,0.028684907325684,-0.9669826816854868,0.1403353927625772,2266
06073017202,172.02,True,3.067999534654053,5,0,5,1,1,29.5,29.5,29.5,593.9706599258815,0.0187311178247734,-0.9640627150143716,0.1921450151057401,1655
06073017303,173.03,True,3.4325876159562605,12,0,12,5,5,29.5,43.9,50.0,563.6417724563058,0.0538805136795086,-0.3710328829870737,0.2037967615857063,3582
06073017305,173.05,True,4.205015268088501,0,0,0,0,0,,,,1488.1556069788376,0.0538277511961722,-0.7155740286829727,0.1602870813397129,3344
06073017306,173.06,True,4.700976830476378,1,0,1,1,1,60.0,60.0,60.0,1204.4186217067136,0.0066302652106084,-1.414054116647962,0.0819032761310452,2564
06073017307,173.07,True,1.6164346733664652,13,0,13,4,4,29.5,44.75,44.75,239.49104574208548,0.0560704355885078,-0.0482729632768045,0.1635773864689527,2158
06073017308,173.08,True,1.2591880721911535,10,0,10,2,2,59.5,59.75,59.75,43.86367636208732,0.0922202797202797,0.3882499554834295,0.1503496503496503,2288
06073017403,174.03,True,4.2428620465367946,9,0,9,5,4,29.0,54.5,31.5,662.5883329714658,0.0207421064761465,-0.622134613591613,0.0942613505415994,4339
06073017405,174.05,True,1.2747371530048528,2,0,2,2,1,33.0,33.0,33.0,558.4123588484365,0.3081421502474134,0.6387992037561676,0.3909131803868646,4446
06073017406,174.06,True,3.7290284480896596,0,0,0,0,0,,,,1551.434294720172,0.0440423352680095,-0.2961116315113577,0.1382724479344486,2929
06073017407,174.07,True,2.1483540171920623,4,0,4,4,3,29.5,30.833333333333332,30.0,769.7819652544349,0.0237659963436928,-0.9600374777900084,0.1514320536258379,3282
06073017408,174.08,True,1.4911947866119912,0,0,0,0,0,,,,582.0507041002327,0.0521739130434782,-0.2997808200299446,0.141897233201581,2530
06073017501,175.01,True,2.0122619512302578,20,0,20,11,9,29.0,45.27777777777778,30.0,99.26497889690313,0.0843636363636363,-0.2856280812116785,0.1687272727272727,2750
06073017502,175.02,True,1.908250632441136,6,0,6,3,3,29.0,61.666666666666664,30.0,615.0106071448369,0.0952239691486206,-0.1825410983925448,0.1186591515870661,3371
06073017601,176.01,True,8.726283145388942,6,0,6,3,2,30.0,30.0,30.0,1430.3575744913587,0.038306837770542,-0.4595465467000523,0.0873395901168358,5221
06073017603,176.03,True,1.6579143226124655,5,0,5,3,2,30.0,30.0,30.0,502.349481975891,0.0285617137028221,-0.9714649996958736,0.1659299557973478,2941
06073017605,176.05,True,2.9418731304551375,7,0,7,3,2,30.0,31.5,31.5,800.1264918032022,0.0688918558077436,-0.0078204351425452,0.1567423230974632,3745
06073017606,176.06,True,1.9943961613340235,11,0,11,4,3,30.0,31.0,30.0,531.8373998250407,0.06,0.0306516646163866,0.1308333333333333,3600
06073017701,177.01,True,2.923194727210482,9,0,9,2,2,29.5,29.75,29.75,142.73664792375624,0.0984928145811426,0.1842613535899605,0.1221521205748335,5706
06073017702,177.02,True,1.4919751324187804,4,0,4,2,2,29.5,29.75,29.75,120.64893623764142,0.0447303921568627,-0.5073923152165641,0.1537990196078431,3264
06073017801,178.01,True,4.461865190458854,29,0,29,10,9,20.0,52.94444444444444,59.0,49.55801226408232,0.0779708130646282,0.1150220623094308,0.1052119527449617,7195
06073017808,178.08,True,5.643545974151504,2,0,2,2,1,30.0,30.0,30.0,1950.6393577369035,0.0296449500172354,-0.6550195752620999,0.1156497759393312,5802
06073017809,178.09,True,1.5574826277280711,13,0,13,4,3,30.0,49.833333333333336,59.5,352.79060222007615,0.044776119402985,-0.3701844853837617,0.1371520774505849,2479
06073017810,178.10,True,3.8404794319170974,4,0,4,3,2,30.0,44.75,44.75,905.800650318288,0.0405378286172988,-0.5686949580129502,0.1392735300020068,4983
06073017811,178.11,True,3.3240896686628005,3,0,3,2,2,40.0,50.0,50.0,923.5672566524312,0.051896813353566,-0.7489263772683646,0.0860394537177541,6590
06073017813,178.13,True,6.8657616549320135,25,0,25,8,8,29.5,44.6875,45.0,199.86504108667603,0.1006372225884421,-0.172031602745962,0.1790815205449351,4551
06073017901,179.01,True,1.618239886629634,13,0,13,6,6,50.0,56.416666666666664,59.25,299.9436060751559,0.0988372093023255,0.7660309608436849,0.1749241658240647,3956
06073017902,179.02,True,0.8055717482459424,1,0,1,1,1,59.5,59.5,59.5,443.94200474222254,0.2262112234227954,0.7213306695116355,0.2659463227605437,2869
06073018000,180,True,1.7860224085027796,12,0,12,6,6,29.5,49.666666666666664,59.25,158.07017707156805,0.0692552883222254,0.0154442174575054,0.1246015647638365,3451
06073018101,181.01,True,1.25218017428727,3,0,3,2,2,20.0,24.75,24.75,511.8115812093319,0.0676229508196721,-0.1750219104428535,0.1282201405152224,3416
06073018102,181.02,True,1.5686294175010598,8,0,8,4,4,20.0,24.875,24.75,61.1141220354752,0.0835643564356435,0.0305159945774371,0.1825742574257425,2525
06073018201,182.01,True,0.969847758711671,12,0,12,8,8,20.0,34.9375,30.0,341.9758810185054,0.1266534391534391,0.6591367935212527,0.1335978835978836,3024
06073018202,182.02,True,0.6151608197978627,9,0,9,12,12,20.0,41.458333333333336,40.0,267.70495283626747,0.146590909090909,0.3627611114252775,0.2335227272727272,3520
06073018301,183.01,True,2.4660687309058678,0,0,0,0,0,,,,572.7338663792292,0.0371203599550056,0.1843407028901118,0.2159730033745781,889
06073018302,183.02,True,0.41446179735895483,0,0,0,0,0,,,,87.5292501949836,0.117181314330958,0.5259934620859369,0.1939825811559778,1263
06073018400,184,True,1.3140515940996187,20,0,20,14,14,20.0,60.892857142857146,59.0,197.80392035764703,0.1764369459536745,1.532562634656695,0.1189591078066914,3497
06073018504,185.04,True,6.356254128476966,22,0,22,9,9,29.0,46.388888888888886,59.0,741.5548927518039,0.04,-0.1258270884614099,0.1973431734317343,6775
06073018509,185.09,True,2.0398572460309,15,0,15,4,4,20.0,49.5,59.0,474.216062773471,0.2264402899656619,1.5096230720326662,0.1474628004578405,5242
06073018510,185.10,True,1.9975723387927062,20,0,20,4,4,20.0,39.75,40.5,283.51902004784847,0.1968532747896084,1.047766164660012,0.141602634467618,2733
06073018511,185.11,True,1.6893668768787198,17,0,17,3,3,30.0,50.0,60.0,378.8449272982299,0.1936731907146108,0.6809564514407653,0.1244879380974055,4394
06073018512,185.12,True,2.314116876281139,14,0,14,5,5,20.0,37.6,30.0,510.0869766018444,0.1163179916317991,0.9080938659588432,0.1919107391910739,3585
06073018515,185.15,True,4.11785237698792,18,0,18,12,12,20.0,44.541666666666664,53.5,850.520648780276,0.0246793626117372,-0.1725864238392452,0.143606684803731,5146
06073018516,185.16,True,2.16917817384784,5,0,5,10,9,30.0,61.55555555555556,60.0,822.54856037986,0.0634318928481172,-0.1853401079977682,0.1427849380844073,3957
06073018517,185.17,True,1.9413522976126187,11,0,11,6,6,20.0,46.416666666666664,59.25,208.12309369314556,0.0558046836073741,0.0377220139944597,0.1619332336821126,4014
06073018518,185.18,True,0.9903301550966404,11,0,11,4,4,20.0,39.75,39.5,217.3624455149467,0.0395173453996983,-0.0812798379368177,0.282051282051282,3315
06073018519,185.19,True,1.5536999186175853,13,0,13,6,5,20.0,43.9,59.5,410.5116949967441,0.0568238626895517,0.0156224971930859,0.1504749208465255,6001
06073018520,185.20,True,1.3717611883164635,9,0,9,5,5,20.0,45.4,58.0,158.8132300783857,0.0472747497219132,-0.1169964979854437,0.0915832406377456,5394
06073018521,185.21,True,3.2974692032634128,14,0,14,5,5,20.0,38.6,30.0,411.4625406675948,0.0525152017689331,-0.0697602536303659,0.1391192187212087,5427
06073018522,185.22,True,7.105139859426412,40,0,40,11,11,29.0,63.04545454545455,60.0,388.55098554913144,0.0303812549642573,-0.4218228219951145,0.0939237490071485,5036
06073018523,185.23,True,1.612798163575314,8,0,8,4,4,29.0,49.0,53.5,461.21400097989726,0.0414699240402381,-0.0887641404133444,0.1738862656538698,4871
06073018524,185.24,True,1.8224141016877957,11,0,11,8,8,20.0,42.0,44.0,352.80443106964793,0.1923497267759563,0.5820532628250312,0.2259562841530054,3660
06073018525,185.25,True,2.2828952091646086,4,0,4,4,4,20.0,42.25,44.5,598.442407103399,0.0347239570322258,-0.7566294817611577,0.1071696227829128,4003
06073018601,186.01,True,4.3969155964683395,0,0,0,0,0,,,,1636.9508771762291,0.0329173838209982,-0.4272341063379254,0.125,4648
06073018608,186.08,True,4.083896850071969,8,0,8,2,2,30.0,40.5,40.5,496.72028776631515,0.0240456868049293,-0.5129418354809664,0.1520889690411782,3327
06073018609,186.09,True,1.3159493674727134,7,0,7,3,3,20.0,35.0,29.0,415.1940928037854,0.1413555067461562,0.5817868628234631,0.1270787574521493,6374
06073018612,186.12,True,6.055851962958188,12,0,12,11,11,20.0,45.72727272727273,56.0,1730.2288519001802,0.1022389538339607,-0.336870439328275,0.184862294432336,5047
06073018613,186.13,True,1.6829503365466836,8,0,8,3,3,20.0,33.666666666666664,30.0,213.32998596488912,0.0494606682451986,-0.0465009106201064,0.1404893449092344,3801
06073018615,186.15,True,1.20455997769807,1,0,1,1,1,20.0,20.0,20.0,769.776769408107,0.0821059229081792,0.1305478156868749,0.4337198370416797,3191
06073018616,186.16,True,3.828004262351315,7,0,7,2,2,20.0,39.0,39.0,743.648963908096,0.1116111611161116,0.8850248588315551,0.1821182118211821,3333
06073018617,186.17,True,1.7050465212216024,7,0,7,3,3,29.0,48.0,56.0,456.4494132683647,0.0674662668665667,-0.4122079268151675,0.1148425787106446,3335
06073018618,186.18,True,0.8045251543990554,1,0,1,1,1,20.0,20.0,20.0,414.3626697144633,0.1373681567051732,0.5009206565230607,0.1810647915620291,3982
06073018619,186.19,True,23.958320033577806,4,0,4,3,3,30.0,47.0,51.0,3050.23586461367,0.0137623962760574,-0.9883242621892796,0.1362072454968629,4941
06073018620,186.20,True,0.7196849007390691,2,0,2,3,3,30.0,47.0,51.0,407.1075119263284,0.0591885441527446,-0.0490766808908429,0.1871121718377088,2095
06073018621,186.21,True,0.6010583261234083,10,0,10,5,5,20.0,37.2,30.0,214.87894618333402,0.0560889338049519,-0.1911665003430574,0.1920161697827185,1979
06073018622,186.22,True,1.0758044726027598,10,0,10,3,3,20.0,35.333333333333336,30.0,424.8964433830039,0.2038738019169329,1.015854084223262,0.1869009584664537,5008
06073018700,187,True,559.1467492065821,53,0,53,6,6,59.0,99.0,60.0,9109.607727347444,0.0499246560114621,0.0442873137608716,0.0541241570119315,40481
06073018801,188.01,True,12.598748975954273,6,0,6,2,2,48.0,54.0,54.0,881.7117482114859,0.1010422698320787,0.0032598846848215,0.1517081644470179,3454
06073018803,188.03,True,48.770240692983585,5,0,5,2,2,48.0,54.0,54.0,3232.837970964474,0.1528635299127102,0.2747439958217415,0.126463700234192,4697
06073018804,188.04,True,23.18918609477877,10,0,10,2,2,48.0,54.0,54.0,1542.870094589926,0.0125811688311688,-0.2971572875733976,0.0980113636363636,4928
06073018805,188.05,True,17.46129368400564,0,0,0,0,0,,,,5552.938124787142,0.0457631380437515,-0.4177452334190393,0.2861453356801609,3977
06073018903,189.03,False,7.017471310164357,0,0,0,0,0,,,,5245.2930607268745,0.310534456092112,1.2129804405182938,0.1955662484963052,5819
06073018904,189.04,False,2.907856027860664,0,0,0,0,0,,,,3493.174222251282,0.1674062739097169,0.6681731218514271,0.1450650344299923,6535
06073018905,189.05,False,2.8302421918430323,0,0,0,0,0,,,,2461.592554775315,0.0989335520918785,0.4086286310084633,0.1153404429860541,6095
06073018906,189.06,True,4.477458585368352,1,0,1,1,1,48.0,48.0,48.0,1283.3634872439786,0.1021530724501021,0.330553659620997,0.107024988213107,6363
06073019001,190.01,False,165.03312441766514,0,0,0,0,0,,,,12259.145577825539,0.0789595197783592,-0.1610634113362576,0.1466830845005387,6497
06073019002,190.02,True,37.94282950069567,0,0,0,0,0,,,,10221.235634077228,0.0759559979046621,-0.2589683560413207,0.1354112100576218,3818
06073019103,191.03,True,62.95006329211346,2,0,2,1,1,118.0,118.0,118.0,6384.302759847864,0.0920897284533648,-0.1647424495857726,0.1602293810086018,5929
06073019105,191.05,True,45.48784997437709,4,0,4,2,2,118.0,119.0,119.0,5669.299723052903,0.0849931579747605,-0.1312106765155063,0.1257412194009426,6577
06073019107,191.07,True,102.04032543706445,0,0,0,0,0,,,,5729.331747724909,0.0728959575878065,-0.4508803612042829,0.1282306163021868,3018
06073019108,191.08,True,198.0501666492266,10,0,10,2,2,118.0,119.0,119.0,1701.7835700279277,0.1122013651877133,0.0844399915551222,0.1386518771331058,2344
06073019109,191.09,True,89.58371250792536,4,0,4,1,1,118.0,118.0,118.0,6483.2695124208885,0.0972093023255813,-0.1112274289256591,0.2288372093023256,4300
06073019110,191.10,True,53.558184394548626,19,0,19,2,2,118.0,119.0,119.0,2374.069124930142,0.0661707126076742,-0.3774495662246897,0.1523101018010963,5108
06073019111,191.11,True,29.0507827821521,16,0,16,2,2,118.0,119.0,119.0,1085.8313001292397,0.1079040852575488,-0.1966638851774264,0.1769538188277087,4504
06073019203,192.03,True,3.8069138409961565,6,0,6,2,2,20.0,40.0,40.0,909.4802592691625,0.0551378446115288,-0.4889919818401322,0.1260293591120659,2793
06073019205,192.05,True,1.9456837838066003,13,0,13,4,4,20.0,50.0,60.0,324.70052735966107,0.0657114624505928,0.4389224731493454,0.1760540184453227,6072
06073019206,192.06,True,1.4454236286400748,9,0,9,3,3,20.0,46.666666666666664,60.0,398.72737495721265,0.0687127024722932,-0.0544659988350227,0.1367433930093776,5865
06073019208,192.08,True,30.063949408502204,0,0,0,0,0,,,,5092.75964651256,0.0814774579033134,-0.2692878445284743,0.1827810972297664,3682
06073019209,192.09,True,22.135256541231733,5,0,5,1,1,48.0,48.0,48.0,2151.4056830149316,0.1359089341152121,-0.0429623816619142,0.2017937219730941,2899
06073019210,192.10,True,2.1016535144915194,15,0,15,3,3,48.0,56.0,60.0,265.4057725929752,0.1389680278569167,0.3630715577608301,0.171415004748338,6318
06073019301,193.01,True,3.5201202119622943,5,0,5,2,2,20.0,40.0,40.0,1148.1940226887675,0.0584997641138543,-0.2345578507404871,0.1811605598364522,6359
06073019303,193.03,True,8.4573685853973,12,0,12,3,3,20.0,33.333333333333336,20.0,735.743316663249,0.0324286217835741,-0.4176002406779028,0.1419339678063682,8511
06073019304,193.04,True,1.2102958688154155,3,0,3,1,1,60.0,60.0,60.0,540.4772170799964,0.048076923076923,-0.2652883546875905,0.0919471153846153,3328
06073019305,193.05,True,1.286645117939057,4,0,4,1,1,60.0,60.0,60.0,316.24102580449005,0.0511221945137157,0.1912295180727379,0.1778054862842892,4010
06073019403,194.03,True,3.2281838267288228,10,0,10,3,3,30.0,40.0,30.0,701.3139257036429,0.0590486604702023,-0.1357725764838096,0.1206488062693639,5487
06073019404,194.04,True,1.1174733050325756,9,0,9,3,3,20.0,41.333333333333336,44.0,322.1944540919942,0.1890470297029703,0.6943509766699147,0.1014851485148514,3232
06073019405,194.05,True,1.1118771884772762,11,0,11,4,4,20.0,59.75,40.0,344.82387460280427,0.055429579239103,0.1530387720382136,0.164525069286974,3969
06073019406,194.06,True,1.9913108932220285,5,0,5,2,2,20.0,20.0,20.0,566.1823770377105,0.0796218487394957,0.3768873561563641,0.15,4760
06073019501,195.01,True,0.7785220749634165,16,0,16,17,15,20.0,34.13333333333333,30.0,423.1709286092489,0.1511459239918769,0.622499410121982,0.1517261386713083,3447
06073019502,195.02,True,0.7707245090680171,9,0,9,4,4,20.0,46.0,52.0,388.1472070273829,0.1880669923237962,0.9306998699655596,0.1557920446615492,5732
06073019503,195.03,True,1.790121948216095,8,0,8,8,7,20.0,36.0,30.0,177.8510104491106,0.1076893279101297,0.2525451119166993,0.1404222351346116,5163
06073019601,196.01,True,3.510610133371433,14,0,14,3,3,44.0,50.666666666666664,48.0,269.9262793375389,0.0829098301147088,-0.0759221170113187,0.180194569478728,6887
06073019602,196.02,True,4.417737317207082,11,0,11,4,4,30.0,30.0,30.0,734.6147572137073,0.134478068684121,0.3390332183186925,0.1462087725263516,5882
06073019701,197.01,True,3.0217268601834606,5,0,5,4,3,20.0,73.0,60.0,837.1293755276369,0.0825874694873881,0.0497752546767696,0.1605641442907512,7374
06073019702,197.02,True,4.035383968429745,7,0,7,3,2,20.0,20.0,20.0,568.4763614759643,0.0878942014242116,-0.0531396415825916,0.11617497456765,4915
06073019803,198.03,True,3.7987099484726623,23,0,23,6,5,20.0,61.6,60.0,593.3041881895296,0.1199717713479181,0.6452988664204606,0.1215596330275229,5668
06073019804,198.04,True,2.547912600828361,6,0,6,2,2,29.0,84.0,84.0,636.8863190957296,0.0383487480261673,-0.6622353058179986,0.1215880893300248,4433
06073019805,198.05,True,1.4534932073534563,12,0,12,4,3,60.0,86.33333333333333,60.0,173.23077389286638,0.0639747020189734,0.4207069655303098,0.1702748722938457,4111
06073019808,198.08,True,2.1589038631170667,1,0,1,2,1,20.0,20.0,20.0,1172.5065299711146,0.0175701735590314,-0.2251868008373201,0.1405613884722519,4667
06073019809,198.09,True,2.914453192487642,3,0,3,4,3,20.0,73.0,60.0,1259.589602228508,0.0261133131266029,-0.4610048976767402,0.1538820237817673,4289
06073019810,198.10,True,10.070112312783037,9,0,9,6,2,20.0,79.5,79.5,1641.860339369102,0.1770566037735849,0.4596310047830312,0.1891320754716981,6625
06073019811,198.11,True,9.839614961839748,29,0,29,9,6,20.0,54.333333333333336,43.5,1050.0259450687074,0.0615693491718253,-0.2581159713001336,0.1197925380625732,5977
06073019902,199.02,True,2.6010260342255025,9,0,9,3,3,20.0,23.333333333333332,20.0,461.58552672751665,0.1006140765233821,0.0928930984687387,0.1811525743977326,4234
06073019903,199.03,True,7.9769514400625745,7,0,7,5,5,20.0,26.0,30.0,1078.948065167793,0.0533584431889516,-0.278144985919744,0.1550533584431889,4779
06073019904,199.04,True,4.190345653463756,12,0,12,3,2,20.0,20.0,20.0,1094.238528177271,0.0639059304703476,-0.0606395339693788,0.1032719836400818,5868
06073019905,199.05,True,3.514812031170059,9,0,9,1,1,20.0,20.0,20.0,714.308698689477,0.0314431115957833,-0.4109738715005003,0.1919302071973827,5502
06073020015,200.15,True,2.950161833271543,3,0,3,4,3,29.0,61.666666666666664,30.0,1034.7369216257318,0.0446888965280165,-0.902736356970334,0.1625988312134754,5818
06073020017,200.17,True,4.882543798199334,18,0,18,3,3,20.0,32.666666666666664,20.0,211.86419496005414,0.1021759697256386,0.6025591519282395,0.1425417849258909,3171
06073020019,200.19,True,3.3995301761013317,18,0,18,5,5,20.0,58.8,58.0,91.56725182107616,0.1670778508771929,0.8187835599807184,0.1643366228070175,7296
06073020021,200.21,True,2.8944458471786825,16,0,16,12,11,30.0,44.27272727272727,30.0,556.6802788396129,0.1042178929449593,0.2469629219220614,0.1074333270285606,5287
06073020023,200.23,True,3.3960745892250612,9,0,9,4,4,30.0,30.0,30.0,307.3134902601942,0.0508014796547472,-0.2840041423063438,0.101849568434032,4055
06073020024,200.24,True,1.7219949029991695,2,0,2,1,1,120.0,120.0,120.0,674.180513110007,0.0623364263621222,0.542331434181011,0.1144420651915298,4203
06073020025,200.25,True,1.9612138966520505,7,0,7,4,4,30.0,45.0,45.0,309.55762118076296,0.1317901810714952,0.2604902762175709,0.0925891357102856,5357
06073020026,200.26,True,3.825267811573451,4,0,4,4,3,30.0,41.0,33.0,704.8696998547271,0.0299952763344355,-0.5059204007214118,0.0876239962210675,4234
06073020028,200.28,True,0.45699362871503146,2,0,2,1,1,30.0,30.0,30.0,284.4352545276435,0.2154305895137191,1.0619939756989654,0.1119261070361314,3681
06073020029,200.29,True,5.4590765662974645,30,0,30,8,7,30.0,38.714285714285715,30.0,334.21376627817887,0.2037117587356821,1.052070740969431,0.1197622154559953,6897
06073020030,200.30,True,5.935317855752819,7,0,7,3,2,29.0,44.5,44.5,1024.666686366685,0.1271465537520583,-0.2706234127133404,0.1791343213361562,8502
06073020031,200.31,True,4.472962696991904,4,0,4,3,3,30.0,72.0,60.0,938.5168163406995,0.094296577946768,-0.1881411257682056,0.2480608365019011,6575
06073020032,200.32,True,4.173523046793547,3,0,3,4,3,29.0,61.666666666666664,30.0,1945.54616789417,0.0205252037428312,-0.7697781173956778,0.1660126773317235,3313
06073020033,200.33,True,1.6455635543991967,0,0,0,0,0,,,,1671.8595942681911,0.0932143695703216,-0.109727056774936,0.1638882366752758,4259
06073020034,200.34,True,1.4029570962334903,5,0,5,4,3,29.0,61.666666666666664,30.0,515.0120878400398,0.018359375,-1.485189577174418,0.098046875,2560
06073020035,200.35,True,3.399634619339383,6,0,6,4,3,29.0,61.666666666666664,30.0,1212.9100494229117,0.0240153698366954,-0.9079241540300405,0.1082292667307076,6246
06073020036,200.36,True,0.7974928473502594,5,0,5,4,4,30.0,54.0,30.0,58.083479008983865,0.2159495752260893,0.7580978904472889,0.174020279528638,3649
06073020037,200.37,True,2.0910131477837157,4,0,4,3,3,20.0,58.666666666666664,30.0,708.3590997165309,0.0760018424689083,-0.0597166699139834,0.2187931828650391,4342
06073020038,200.38,True,7.445635032947614,3,0,3,6,5,30.0,49.8,30.0,2325.8792646306433,0.0751146788990825,-0.5937048304657908,0.1964831804281345,5232
06073020039,200.39,True,0.605232953837189,0,0,0,0,0,,,,1109.879696854034,0.0515210991167811,-0.660112639527198,0.1265947006869479,2038
06073020040,200.40,True,4.334591237437158,2,0,2,2,2,30.0,30.0,30.0,2117.534632733118,0.1003663003663003,0.0231199104148337,0.1575091575091575,4095
06073020041,200.41,True,0.7773340057818043,0,0,0,0,0,,,,1002.4253773770527,0.070770364909694,0.0284117912043191,0.1640250645042388,2713
06073020042,200.42,True,3.7324400649309415,4,0,4,2,1,33.0,33.0,33.0,940.0939617863011,0.0327942497753818,-0.1854077364325528,0.3560197663971249,4452
06073020043,200.43,True,3.5957758646996045,0,0,0,0,0,,,,3113.0101868622874,0.082114118507681,-0.5658681181843846,0.1100950987564008,5468
06073020044,200.44,True,8.61676386667596,1,0,1,1,1,30.0,30.0,30.0,2203.7559387624897,0.0706736415074196,-0.9434716358370993,0.1672894203053272,9367
06073020105,201.05,True,2.6308463409504523,10,0,10,2,2,120.0,120.0,120.0,74.71165567974029,0.0670926517571885,0.1558454579923403,0.0992697398448197,4382
06073020106,201.06,True,1.823384966168333,8,0,8,2,2,60.0,90.0,90.0,404.50889089176286,0.1659517426273458,0.4055308373533982,0.1699731903485254,3730
06073020107,201.07,True,2.316064125218492,3,0,3,1,1,60.0,60.0,60.0,883.2152034039117,0.1854568315171835,0.3745765726908069,0.209555741827326,4772
06073020108,201.08,True,0.9434796122431547,10,0,10,5,5,30.0,78.0,60.0,140.00795345379046,0.1430393198724761,0.6665715608997971,0.1013815090329436,4705
06073020109,201.09,True,1.5424945990656118,11,0,11,2,2,30.0,45.0,45.0,324.6688597979582,0.0887290167865707,0.0858213428513369,0.1284972022382094,5004
06073020110,201.10,True,47.497817904997326,11,0,11,3,3,60.0,79.33333333333333,60.0,2669.9025260076105,0.1097752808988764,-0.2733158498861672,0.2047191011235955,8900
06073020111,201.11,True,14.198357532594082,0,0,0,0,0,,,,3199.452246299585,0.0116640746500777,-0.8151239333214834,0.1091238983929497,3858
06073020202,202.02,True,1.1298943467888392,13,0,13,11,9,20.0,71.66666666666667,60.0,79.77949931383736,0.2112779740871613,1.212977316888497,0.1644581861012956,6792
06073020206,202.06,True,0.8317248215668321,9,0,9,5,3,20.0,23.333333333333332,20.0,285.8328199199995,0.1159984429739198,0.3746779877334991,0.1327364733359284,5138
06073020207,202.07,True,0.8279796282789751,8,0,8,7,5,20.0,50.0,30.0,128.64957069642222,0.1746963562753036,1.4863848751941362,0.1609311740890688,4940
06073020208,202.08,True,0.6628742042764689,3,0,3,2,2,30.0,45.0,45.0,341.6439240056627,0.0846649845808802,-0.1000352477385777,0.3310905522848332,3567
06073020209,202.09,True,0.8774919473883607,11,0,11,9,7,20.0,62.57142857142857,60.0,109.37804287473128,0.1794273594909862,1.1813643477650295,0.0914103923647932,4715
06073020210,202.10,True,1.022668663686268,9,0,9,6,5,30.0,77.6,60.0,286.046275898231,0.135508724223884,0.5896597079413596,0.1583956492182189,4413
06073020211,202.11,True,1.5917097805703158,17,0,17,10,8,20.0,66.875,60.0,169.9923178963181,0.1398385157189486,1.0811583902166892,0.1690431197388764,5821
06073020213,202.13,True,0.3363459182889258,4,0,4,5,3,20.0,23.333333333333332,20.0,153.84367265974137,0.2690560323069157,1.6031837121691843,0.1850075719333669,3962
06073020214,202.14,True,1.7514929583994976,23,0,23,14,12,20.0,61.25,45.0,81.03052526248348,0.2972193614830072,2.2219274764399106,0.1415036045314109,4855
06073020304,203.04,True,13.882062669433626,3,0,3,1,1,120.0,120.0,120.0,2139.1256583393338,0.0293209876543209,-0.6704600743109844,0.1057098765432098,6480
06073020305,203.05,True,3.4748245355291796,13,0,13,2,2,120.0,120.0,120.0,394.61545244148857,0.1152787336545079,0.1876514849977034,0.110461114934618,5812
06073020308,203.08,True,1.2119457279836987,10,0,10,2,2,30.0,75.0,75.0,163.6025227295755,0.1486486486486486,1.3428595693013794,0.1779791154791155,6512
06073020309,203.09,True,2.835189646166791,1,0,1,1,1,120.0,120.0,120.0,1064.8217052489765,0.0808491418247515,-0.1870886111861243,0.1420505871725383,4428
06073020310,203.10,True,5.687584979665197,4,0,4,4,4,30.0,30.0,30.0,660.6257931894374,0.0700525394045534,-0.3255742466594777,0.1343038528896672,9136
06073020311,203.11,True,14.87949526218355,4,0,4,5,5,30.0,36.0,30.0,2630.062128692464,0.1283519916688362,0.4134689618151613,0.1457953657901588,3841
06073020312,203.12,True,14.523772832371503,4,0,4,3,2,60.0,60.0,60.0,2216.523420866949,0.035645933014354,-0.1452031933616605,0.1186602870813397,4180
06073020313,203.13,True,7.719887624517935,53,2,51,31,26,14.0,54.55769230769231,30.0,736.3254624258971,0.1580582524271844,1.0942491755992714,0.1405825242718446,2575
06073020401,204.01,True,9.990722343449146,1,0,1,1,1,59.5,59.5,59.5,2528.089281222938,0.0372431506849315,-0.7313882399671675,0.1108732876712328,2336
06073020403,204.03,True,2.9201080118280247,0,0,0,0,0,,,,1062.6146346288522,0.0710836909871244,-0.1734409185511822,0.1663090128755364,3728
06073020404,204.04,True,3.783237396483576,6,0,6,3,1,59.5,59.5,59.5,166.21304358294654,0.0582365747460087,-0.1110867713890562,0.1179245283018868,5512
06073020405,204.05,True,5.128187216851878,4,3,1,6,5,14.0,22.8,20.0,1948.257114193982,0.0447106954997077,-0.7051323095616033,0.1157218001168907,3422
06073020500,205,True,2.0827085392536726,4,0,4,3,2,59.5,59.75,59.75,751.7739721018522,0.1379851918330715,0.4759930570567758,0.1483060354498541,4457
06073020601,206.01,True,1.2951945353326824,11,0,11,7,6,20.0,58.333333333333336,40.0,161.47628575944825,0.153,0.671004108320032,0.1358333333333333,6000
06073020602,206.02,True,1.9898241233094134,4,0,4,3,2,20.0,65.0,65.0,782.4683007458727,0.2120213433772755,0.9552689950090524,0.1049905838041431,6372
06073020705,207.05,True,3.3711644974027264,1,0,1,1,0,,,,990.9457202812679,0.0776499589153656,-0.2889915537959109,0.1269515201314708,4868
